project,layer,target,pvalue,fold,classification_type,weighted,minmax,dge_filtering,accuracy,f1_score,recall,precision,auc,auc_ovo,auc_ovr,f1_score_micro,recall_micro,precision_micro,f1_score_weighted,recall_weighted,precision_weighted
TCGA-LGG,protein,vital_status,0.01,3,node,True,0.3-1,,0.7833333333333333,0.3157894736842105,0.2142857142857142,0.6,0.717391304347826,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,3,node,True,0.5-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7189440993788819,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,3,node,True,0.8-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7251552795031055,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,3,node,False,,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,3,node,False,0-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,3,node,False,0.3-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,3,node,False,0.5-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,3,node,False,0.8-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,True,,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7414596273291926,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,True,0-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7391304347826088,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,True,0.3-1,,0.8166666666666667,0.5217391304347826,0.4285714285714285,0.6666666666666666,0.7468944099378882,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,True,0.5-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7406832298136646,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,True,0.8-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7375776397515528,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,False,,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7360248447204969,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,False,0-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7360248447204969,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,False,0.3-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7360248447204969,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,False,0.5-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7360248447204969,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,edge,False,0.8-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7360248447204969,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,True,,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7360248447204968,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,True,0-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7360248447204969,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,True,0.3-1,,0.8166666666666667,0.5217391304347826,0.4285714285714285,0.6666666666666666,0.7453416149068324,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,True,0.5-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7391304347826085,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,True,0.8-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7360248447204968,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,False,,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.732919254658385,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,False,0-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.732919254658385,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,False,0.3-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.732919254658385,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,False,0.5-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.732919254658385,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,both,False,0.8-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.732919254658385,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,True,,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7072981366459627,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,True,0-1,,0.7833333333333333,0.3157894736842105,0.2142857142857142,0.6,0.7150621118012422,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,True,0.3-1,,0.7833333333333333,0.3157894736842105,0.2142857142857142,0.6,0.717391304347826,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,True,0.5-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7189440993788819,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,True,0.8-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7251552795031055,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,False,,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,False,0-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,False,0.3-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,False,0.5-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,3,node,False,0.8-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,True,,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7360248447204969,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,True,0-1,,0.7833333333333333,0.4347826086956521,0.3571428571428571,0.5555555555555556,0.7437888198757764,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,True,0.3-1,,0.7833333333333333,0.4347826086956521,0.3571428571428571,0.5555555555555556,0.7360248447204969,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,True,0.5-1,,0.7833333333333333,0.4347826086956521,0.3571428571428571,0.5555555555555556,0.7360248447204969,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,True,0.8-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,False,,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,False,0-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,False,0.3-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,False,0.5-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,edge,False,0.8-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,True,,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7313664596273292,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,True,0-1,,0.7833333333333333,0.4347826086956521,0.3571428571428571,0.5555555555555556,0.7422360248447205,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,True,0.3-1,,0.7833333333333333,0.4347826086956521,0.3571428571428571,0.5555555555555556,0.732919254658385,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,True,0.5-1,,0.7833333333333333,0.4347826086956521,0.3571428571428571,0.5555555555555556,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,True,0.8-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.7313664596273292,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,False,,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,False,0-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,False,0.3-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,False,0.5-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,both,False,0.8-1,,0.8,0.4545454545454545,0.3571428571428571,0.625,0.734472049689441,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,True,,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7072981366459627,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,True,0-1,,0.7833333333333333,0.3157894736842105,0.2142857142857142,0.6,0.7150621118012422,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,True,0.3-1,,0.7833333333333333,0.3157894736842105,0.2142857142857142,0.6,0.717391304347826,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,True,0.5-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7189440993788819,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,True,0.8-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7251552795031055,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,False,,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,False,0-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,False,0.3-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,False,0.5-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,3,node,False,0.8-1,,0.7666666666666667,0.2222222222222222,0.1428571428571428,0.5,0.7282608695652174,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,True,,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7349498327759197,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,True,0-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7508361204013378,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,True,0.3-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7341137123745819,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,True,0.5-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7341137123745819,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,True,0.8-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7240802675585285,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,False,,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7190635451505016,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,False,0-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7190635451505016,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,False,0.3-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7190635451505016,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,False,0.5-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7190635451505016,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,edge,False,0.8-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7190635451505016,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,True,,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,True,0-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7491638795986622,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,True,0.3-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7357859531772575,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,True,0.5-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.734113712374582,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,True,0.8-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,False,,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7207357859531773,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,False,0-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7207357859531773,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,False,0.3-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7207357859531773,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,False,0.5-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7207357859531773,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,both,False,0.8-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7207357859531773,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,True,,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7198996655518395,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,True,0-1,,0.7966101694915254,0.4545454545454545,0.3846153846153846,0.5555555555555556,0.7817725752508361,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,True,0.3-1,,0.8135593220338984,0.4761904761904761,0.3846153846153846,0.625,0.7775919732441472,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,True,0.5-1,,0.8135593220338984,0.4761904761904761,0.3846153846153846,0.625,0.7792642140468228,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,True,0.8-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7767558528428093,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,False,,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,False,0-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,False,0.3-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,False,0.5-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,4,node,False,0.8-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,True,,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,True,0-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7391304347826086,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,True,0.3-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7391304347826086,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,True,0.5-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7424749163879598,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,True,0.8-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,False,,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,False,0-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,False,0.3-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,False,0.5-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,edge,False,0.8-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,True,,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.745819397993311,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,True,0-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7391304347826086,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,True,0.3-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7374581939799332,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,True,0.5-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,True,0.8-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.745819397993311,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,False,,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,False,0-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,False,0.3-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,False,0.5-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,both,False,0.8-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,True,,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7198996655518395,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,True,0-1,,0.7966101694915254,0.4545454545454545,0.3846153846153846,0.5555555555555556,0.7817725752508361,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,True,0.3-1,,0.8135593220338984,0.4761904761904761,0.3846153846153846,0.625,0.7775919732441472,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,True,0.5-1,,0.8135593220338984,0.4761904761904761,0.3846153846153846,0.625,0.7792642140468228,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,True,0.8-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7767558528428093,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,False,,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,False,0-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,False,0.3-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,False,0.5-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.001,4,node,False,0.8-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,True,,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7449832775919732,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,True,0-1,,0.7796610169491526,0.48,0.4615384615384615,0.5,0.7374581939799331,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,True,0.3-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,True,0.5-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7474916387959867,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,True,0.8-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,False,,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,False,0-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,False,0.3-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,False,0.5-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,edge,False,0.8-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,True,,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,True,0-1,,0.7966101694915254,0.5,0.4615384615384615,0.5454545454545454,0.7357859531772575,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,True,0.3-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,True,0.5-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,True,0.8-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7458193979933111,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,False,,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,False,0-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,False,0.3-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,False,0.5-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,both,False,0.8-1,,0.7627118644067796,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7441471571906355,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,True,,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7198996655518395,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,True,0-1,,0.7966101694915254,0.4545454545454545,0.3846153846153846,0.5555555555555556,0.7817725752508361,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,True,0.3-1,,0.8135593220338984,0.4761904761904761,0.3846153846153846,0.625,0.7775919732441472,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,True,0.5-1,,0.8135593220338984,0.4761904761904761,0.3846153846153846,0.625,0.7792642140468228,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,True,0.8-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7767558528428093,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,False,,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,False,0-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,False,0.3-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,False,0.5-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.0001,4,node,False,0.8-1,,0.847457627118644,0.5263157894736842,0.3846153846153846,0.8333333333333334,0.7725752508361204,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,True,,,0.7288135593220338,0.2727272727272727,0.2142857142857142,0.375,0.4761904761904761,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,True,0-1,,0.711864406779661,0.2608695652173913,0.2142857142857142,0.3333333333333333,0.4857142857142857,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,True,0.3-1,,0.7288135593220338,0.2727272727272727,0.2142857142857142,0.375,0.4809523809523809,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,True,0.5-1,,0.7288135593220338,0.2727272727272727,0.2142857142857142,0.375,0.4793650793650793,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,True,0.8-1,,0.7288135593220338,0.2727272727272727,0.2142857142857142,0.375,0.4857142857142857,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,False,,,0.711864406779661,0.1904761904761904,0.1428571428571428,0.2857142857142857,0.4841269841269842,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,False,0-1,,0.711864406779661,0.1904761904761904,0.1428571428571428,0.2857142857142857,0.4841269841269842,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,False,0.3-1,,0.711864406779661,0.1904761904761904,0.1428571428571428,0.2857142857142857,0.4841269841269842,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,False,0.5-1,,0.711864406779661,0.1904761904761904,0.1428571428571428,0.2857142857142857,0.4841269841269842,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,edge,False,0.8-1,,0.711864406779661,0.1904761904761904,0.1428571428571428,0.2857142857142857,0.4841269841269842,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,both,True,,,0.7288135593220338,0.2727272727272727,0.2142857142857142,0.375,0.4841269841269841,,,,,,,,
TCGA-LGG,protein,vital_status,0.01,5,both,True,0-1,,0.711864406779661,0.2608695652173913,0.2142857142857142,0.3333333333333333,0.4857142857142857,,,,,,,,
